"cc-pCVDZ-F12.0","cc-pCVDZ-F12","dunning_f12/bse_v0/cc-pCVDZ-F12.0.element.json"
"cc-pCVQZ-F12.0","cc-pCVQZ-F12","dunning_f12/bse_v0/cc-pCVQZ-F12.0.element.json"
"cc-pCVTZ-F12.0","cc-pCVTZ-F12","dunning_f12/bse_v0/cc-pCVTZ-F12.0.element.json"
"cc-pV5Z-F12.1","cc-pV5Z-F12","dunning_f12/cc-pV5Z-F12.1.element.json"
"cc-pV5Z-F12(rev2).1","cc-pV5Z-F12(rev2)","dunning_f12/cc-pV5Z-F12(rev2).1.element.json"
"cc-pVDZ-F12.0","cc-pVDZ-F12","dunning_f12/bse_v0/cc-pVDZ-F12.0.element.json"
"cc-pVDZ-F12(rev2).1","cc-pVDZ-F12(rev2)","dunning_f12/cc-pVDZ-F12(rev2).1.element.json"
"cc-pVQZ-F12.0","cc-pVQZ-F12","dunning_f12/bse_v0/cc-pVQZ-F12.0.element.json"
"cc-pVQZ-F12(rev2).1","cc-pVQZ-F12(rev2)","dunning_f12/cc-pVQZ-F12(rev2).1.element.json"
"cc-pVTZ-F12.0","cc-pVTZ-F12","dunning_f12/bse_v0/cc-pVTZ-F12.0.element.json"
"cc-pVTZ-F12(rev2).1","cc-pVTZ-F12(rev2)","dunning_f12/cc-pVTZ-F12(rev2).1.element.json"
